Date,Momentum,Value,Size,Quality,LowVol
2017-09-13,-0.0005962132650010618,0.001784758830770665,0.0014955719570233046,-0.002499506259934371,-0.004146407303208427
2017-09-14,-0.005115251000447623,0.0030952502541281464,0.002349330027340584,-0.0028686743510737307,0.002509141199125477
2017-09-15,0.0012786968640290412,-0.0029208527660571503,0.009637425417396603,0.0010671694861434104,0.0009537863333867803
2017-09-18,-0.0005131676500359098,-0.00431112541522161,0.00588000916429402,-0.0010257295931091,-0.0006583198472968621
2017-09-19,-0.0038285760112626325,-0.00043480729762977537,-0.00027500930692312515,-0.003240245863380879,-0.0008742548480267357
2017-09-20,-0.0078026905813789,0.0038487415964589674,-0.002335747328862447,-0.0029228979048955064,0.0020702754798865484
2017-09-21,-0.008404916831230121,0.0024849474396810203,-0.0033731597574451315,-0.0034341407624929143,0.0035140311344342857
2017-09-22,-0.01219829396376998,0.006415470742252032,0.0009640272335823847,-0.0032680430740374407,0.0037556774534704815
2017-09-25,-0.021396257399155173,0.018413948628879327,0.003004949836913665,-0.009602338760407239,0.013844402201796975
2017-09-26,0.0026634931452809347,-0.0037207400718936717,0.0027556308797914548,0.0005397294937054683,-0.003016397116269676
2017-09-27,0.0017686996754504103,-0.011139453917079127,-0.002772387869354929,0.0041441442393611964,-0.011181054479006792
2017-09-28,0.006238716902351438,-0.009186668391463964,-0.0012147082012555805,0.00950068423950534,0.0014875687797236189
2017-09-29,0.003191228202154442,-0.0051995436938471395,-0.0003968865517266565,0.0017572977721624387,-0.004867288074769113
2017-10-02,-0.00211228438431228,0.0005327718294798355,-0.002240850336923904,0.00511885240596768,0.0005078557852680309
2017-10-03,0.0009035132631437844,-0.0011520120569589692,0.0032957908164296524,-0.0028929835206725233,-0.0022246359289542685
2017-10-04,0.004958528291481589,-0.001348815928485707,0.0021637601887647276,0.002940830065936835,0.0007550547812759999
2017-10-05,0.0014203117567861147,-0.004502215412949091,-0.002358052437246839,0.001486883050674858,-0.0031086628498856786
2017-10-06,0.005532581648846377,-0.003838837245013088,0.0031073731308736653,0.005699519045450336,-0.0008604164416924198
2017-10-09,0.0037863613586288343,-0.0010791998297724364,0.0004238602376156567,0.006769347691898146,0.00461585404526173
2017-10-10,0.0032013391110662383,-0.004797016727500394,0.007472032490386497,0.0010484500254478294,-0.0032720881641948667
2017-10-11,0.005360672488286202,-0.005190908226718305,-0.002245219127413787,0.0072547336566613566,-0.0014764184981931397
2017-10-12,0.007672557506440356,-0.005237538062760695,-0.003624141856962187,0.007949137341596715,0.00810360308044981
2017-10-13,0.0032255332164265313,-0.002440972078842062,-0.001977312354522888,0.005279949494764553,-0.001877433448376453
2017-10-16,-0.005419553186778812,0.0027888155301151116,0.005962374764231104,0.0005915465366171498,0.002812701824399006
2017-10-17,0.007735161039385147,-0.006376198854326909,-0.004174813831604856,0.007878838601949531,-0.0034381798858372325
2017-10-18,0.005034430343368153,-0.0050432115562702344,0.0007022689126428788,0.004333037608733254,-0.0036897242615299723
2017-10-19,0.00015108778480237397,0.0013651747162159228,-0.0034900879562346507,0.0020211708802545737,-0.000952034451366923
2017-10-20,-0.005815989972697834,-0.004002831212728457,-0.003650484160717807,0.0055293570832550785,-0.0016200734702179515
2017-10-23,-0.006541585311189472,0.001962815102165171,0.0033172908870966527,0.0013953544139230101,0.009136981511878207
2017-10-24,-0.0017784303942663497,-0.001016932294076788,0.00301823914345221,-0.0009591289948434694,-0.00012140966934500472
2017-10-25,0.0020860354416539655,0.001998462320228563,-0.008385751722764928,0.007912855948387384,0.0022081402954767593
2017-10-26,-0.006491591972031098,0.0013528362142199292,-0.0012176178482589993,-0.004378050371586895,0.0003455835470160553
2017-10-27,-0.001625060263210975,-0.022326123440573872,0.009515079372598656,0.02008959785854542,-0.019693096324358127
2017-10-30,0.004138955510727651,-0.011487433649228053,0.002584909046479038,0.005384315892820485,-0.009557509094248677
2017-10-31,0.00722957673261242,-0.008120037805119844,0.001840930852136444,0.005079892460874608,0.001632142282468503
2017-11-01,-0.005648696322048372,0.007739954147842074,-0.0036274874802574592,-0.0001941274662546409,-0.0038940201433302992
2017-11-02,-0.01063612248363317,-0.0010343904983076023,-0.004143533803486281,0.0067110609842301865,0.0019024115247050066
2017-11-03,-0.002083577420329344,-0.006944020844866953,0.009995797044901892,0.0018592431198997854,-0.0136964578182714
2017-11-06,0.0003229919104276629,-0.004089618087519493,-0.0010845569124016282,0.008031164529038518,-0.004994421103149117
2017-11-07,0.00020487407479088688,0.004323101903492727,0.002416924461670137,0.0007578837503528189,0.0009250586481550499
2017-11-08,-0.004872802219944024,0.0032174364882855398,-0.0040802382652946455,-0.000575429973778731,-0.0023296693998234204
2017-11-09,-0.0004735241831193078,0.0051644874264570335,-0.0011398327589390318,-0.003928052471982286,0.0010567708541063424
2017-11-10,-0.000943286426244755,-0.0015855225545778299,0.0038925862593708065,0.0020450457792764594,0.003313648931869139
2017-11-13,-0.00040630136480440714,-0.0008801740536198048,0.002385255683840886,-0.001311099944439798,-0.0005916704897930567
2017-11-14,0.0004212275029989853,-4.8854105170175605e-06,-0.0043997789977293375,0.004465737582471978,0.007579158131665124
2017-11-15,-0.003345662533321928,0.0038165461903941875,0.0027623571840078714,-0.00551149998016184,-0.005159331376299011
2017-11-16,0.0025314592299771647,-0.005590940766398116,0.0006998971811705695,0.004678616636108447,-0.002063059605293463
2017-11-17,-0.0041585139631410495,0.0005381612066932421,-0.001494861033330402,-0.003366888298878302,-0.0015377084577375012
2017-11-20,0.0031345496338874984,-0.0014899084618483353,-0.0032785262550842327,0.006105271387409531,0.003806495418324319
2017-11-21,0.000329610228214405,-0.007389218958417332,-0.004472225073220978,0.0024416336248512084,-0.003956857872476368
2017-11-22,-0.005492669139054517,0.006762189134690904,0.005639703543910598,-0.004327677300495393,-0.0032745554759739605
2017-11-24,0.00026798016559739964,-0.007949973944710753,-0.0005605420506096083,0.005320238772781678,-0.0033726608478127276
2017-11-27,-0.0039392604568247985,-0.0013862642022405955,-0.0023316786473927655,0.00041191049708081014,0.003082231259447364
2017-11-28,-0.0007450271000552901,0.009416985936329381,-0.0026108643525715475,0.0007953685512335756,0.003859004409178464
2017-11-29,-0.018372457026062824,0.030976967492138692,0.0014745630883106209,-0.00385445875757671,0.018034475769025275
2017-11-30,0.005412679678581436,-0.007633320331532793,-0.007379583812383437,0.0054987616804582145,-0.006292526143200352
2017-12-01,-0.007050956125516305,0.008745994451692303,0.0031035859809520642,-0.0015534544690794655,0.005342105606769965
2017-12-04,-0.02736347329622693,0.03521419555108029,0.011500262777025365,0.0058601316229599945,0.019493186009263593
2017-12-05,0.005145287498585714,-0.008104753128828714,-0.00625784317228934,0.0010410081749067366,0.005085713504252693
2017-12-06,0.004115709341553451,-0.01579105008599918,-0.00563721613630019,-0.0017190264346434747,-0.004982120142885654
2017-12-07,0.010076024808170657,-0.006566498086479891,-0.004923971310764967,0.00642084977552852,-0.004551979039697587
2017-12-08,0.0012336959737249513,0.0003745792505479499,-0.001165510884374557,0.006811651719687376,0.0006125619435025892
2017-12-11,-0.0011101713072930643,-0.0029219559063450133,0.008542714581587986,-0.006404793090386234,-0.007587698964054914
2017-12-12,-0.01167553608275081,0.005965865204118429,0.005060920096943473,-0.00413377615972184,-0.003247910167726562
2017-12-13,-0.0006054483544671622,-0.0018302895765194777,-0.00819508316614916,-0.00018619544751594715,0.004988532898087029
2017-12-14,-0.0018314697002619694,-0.001966235347300198,0.004153954224692805,-0.00292274242431805,0.0008650573992246336
2017-12-15,0.0033199411399231042,-0.008697504794359882,-0.0025819660819374982,0.00555153704754244,-0.007138709905006676
2017-12-18,0.010090744393123952,-0.004430935815752313,0.0054602291586002515,0.010834420929292387,-0.009220404598578763
2017-12-19,-0.0009720888080060591,0.002596165497629099,-0.00036821458212703533,0.002674313665563662,0.005906517603828732
2017-12-20,0.0032002137915123916,-0.001469418295059295,0.003679207697612495,0.006577706954409563,0.0019361250821065435
2017-12-21,-0.0035892541175859068,0.008228255515854564,0.0019312832056474355,0.0005947757941219193,0.0006312927187438989
2017-12-22,0.0020356094655887237,-6.039195739260782e-05,0.0002496823735330467,0.003293726065161987,0.0018791745875547296
2017-12-26,-0.0020880846709146195,0.0030618233738913714,-0.003707639342201978,0.0040858791895195855,0.004234913942738014
2017-12-27,0.00510155477230835,-0.0018336509409371663,-0.00378544105355856,0.0033958117148871637,0.0020386614529786526
2017-12-28,1.6146861129512835e-05,-0.0017308958433306185,0.0014300469383507822,0.0001350564013212676,0.000230172530704985
2017-12-29,-0.0023942215188347315,0.004273417718484005,-0.0025129979138107383,-0.000719475730635015,0.005028346769520513
2018-01-02,0.006175912072181105,-0.011510078365803773,0.002699443059383043,0.004931381587434853,-0.0222650524163538
2018-01-03,0.008223834935926776,-0.009712311791334138,-0.008272845898175948,0.0023992217594575515,-0.004804977519379418
2018-01-04,-0.0033282859686831912,0.0004944789557588206,-0.0009297957839734948,-0.000548107186389821,0.005490956967310428
2018-01-05,0.004214452369387608,-0.009112680184637376,-0.005315791295785727,0.004974892534225575,-0.0023888672090229017
2018-01-08,0.00025596875125326064,-0.01034178118423198,0.00553550068724913,0.0005084257979867169,-0.004265318026770527
2018-01-09,-0.004490456119170044,-0.002972733479387909,-0.009108294312087173,-0.00019328588446550134,0.0051910176852446935
2018-01-10,-0.003600326426667317,0.001677814328812058,0.0006552315547291101,-0.00011305450423669127,-0.00014091472363455832
2018-01-11,0.004675185983730064,0.0006440341639918816,0.0008229857837653027,0.004434811985416776,-0.008208243338144348
2018-01-12,0.003334604455217079,-0.007050459791674059,-0.0028704795220203146,0.010135488299871624,0.0029038038155087616
2018-01-16,-0.0006910870696828207,-0.0016703479666002221,-0.0005708557383588587,0.0027813192526980066,0.0009242285917122808
2018-01-17,0.0061585590668259416,-0.008271885717228424,0.003836489616097503,0.007103683077812125,-0.0023548402272490793
2018-01-18,0.004165036345681925,-0.006597016996535299,-0.0020205782154418743,0.003080901613331698,-0.001270884183569159
2018-01-19,-0.0031773827841016563,0.0041489708375278544,2.578102637215609e-05,-0.0032728268742328913,-0.0038267783510195783
2018-01-22,0.00746710803959485,-0.004658545343170584,-0.0014141287694784451,0.0057768732055678475,-0.005024327655323333
2018-01-23,0.0007451275134774059,-0.008356438379873918,0.004689504919326758,0.0017534815940802306,-0.008457821694678559
2018-01-24,0.000545564613559855,0.005842158133140043,-0.0007231589818548943,0.0037168173275941648,0.008072914541462984
2018-01-25,0.005844534473981248,-0.011100387689059814,-0.007512243311935644,0.01423511402863576,0.012328790570611921
2018-01-26,0.0029133129103900285,-0.006067394902305451,0.005628648847826887,0.0003245377781982868,-0.008762155438998553
2018-01-29,0.004938270721958351,-0.009686265416651914,0.002398208298905186,0.008577669873698113,-0.0013465102296278788
2018-01-30,-0.008348478073584973,0.006997574274294772,0.003644160617205329,-0.003566923262865739,0.003024975983959519
2018-01-31,-0.0008624590849342969,-0.007915762364559107,0.0035088505726159217,0.0037960957023512923,-0.005803347539159183
2018-02-01,0.003560132938334966,-0.0020222721128767894,-0.009780097819226681,0.008398904971289773,0.008894476637525274
2018-02-02,-0.007597910218344104,-0.004479222735748058,-0.0011354386216491652,0.005010549973471265,0.00024248533548580642
2018-02-05,-0.009648303266389345,0.00234343382564179,-9.723457483696435e-05,-0.0015988387487689618,0.006712416722421649
2018-02-06,0.01891033207355583,-0.017881738049503586,-0.007577454201436349,0.016319400886969385,-0.02058561949700011
2018-02-07,-0.0005019205581694723,-0.0031028026547153162,0.010024774668423116,0.0006657247541195441,0.0007992367219911553
2018-02-08,-0.008693314721096558,0.01568895648359457,-0.00019398553394202322,-0.008925929375017634,0.021490490841159435
2018-02-09,0.010316735947213957,-0.014322880974718297,-0.003082965002150516,0.01782151091237277,-0.014964630915204743
2018-02-12,-0.0023207074083666755,-0.004467049251064897,0.00105962511962222,-0.000820335215615536,-0.0037700915701671615
2018-02-13,0.0017295501149062896,-0.003573868841737917,0.008534675138926195,0.004215411796893038,-0.002287971993906648
2018-02-14,0.011941698592587632,-0.014864043002145135,-0.004826824288696543,0.019703152820708558,-0.018178845021308725
2018-02-15,-0.0071230450541443155,-0.007906318895964522,0.01066573537625177,0.0010626227171937168,0.000803612396738004
2018-02-16,0.0006826750145749742,-0.0018426809389355263,-0.00035403344410941213,0.004455635318637628,0.008772120171820861
2018-02-20,0.010582359033249668,-0.013656657745851886,-0.0015230839586446443,0.009724811602069621,-0.014292147893125235
2018-02-21,-0.0010615350893426918,0.0018603039818284282,-0.009406728924241664,-8.851584771091183e-05,-0.0014080531704281952
2018-02-22,-0.0016108980017180176,-0.0011358517070265304,-0.0016729984294242455,-0.003156413310856784,0.0013394505290657867
2018-02-23,0.0015168438783153965,-0.003820094760857446,-0.00036110114271670213,0.003392278908255837,-0.007550761705444151
2018-02-26,0.006729028693255491,0.0007763658135109906,2.2623450007462978e-05,0.008821363616814484,-0.008926221342636514
2018-02-27,0.00646614899615521,-0.00843862935797035,0.0020992058943808435,0.010037668228720611,0.003579661139392667
2018-02-28,0.0015670764956361802,-0.005791737347678419,4.1222741559814036e-05,0.006120875311471844,0.002072056372686412
2018-03-01,-0.011140473138147049,0.014068067771766085,0.002185885369007363,-0.010701488904897898,0.00534751757161556
2018-03-02,-0.004488779960029396,-0.006171685631988813,0.006118393102024467,0.001862376752416595,-0.006695370254420978
2018-03-05,0.0026490198836495726,-0.004638690772157452,-0.007094368217327311,0.004969609384932992,0.006402469741851196
2018-03-06,0.0004364568821310904,-0.002620570288474436,0.0005065870550538496,0.0011624867721556902,-0.0049060173663494485
2018-03-07,0.004723050936163675,-0.010464712635540042,-0.005953735366731602,0.010424426192770304,0.0017088751372441922
2018-03-08,-0.00578853614221622,0.003898773486038016,0.003247882560489763,-0.0038045494662867956,0.004043374016699577
2018-03-09,0.013211887556704034,-0.009521568593936706,-0.006343468495118906,0.014303410695799665,-0.007954178485211029
2018-03-12,-0.006012502609649574,-0.008050714362870427,0.009544898137619492,-0.0025467832470300595,-0.008737941022782227
2018-03-13,-0.007221642924046548,-0.0007113782277465,-0.0030325550214878897,-0.004308812989791258,0.010814162303659218
2018-03-14,0.00514545141791831,-0.004793179074156739,-0.0015804638624670178,0.0058226840238797374,-0.001845981917617946
2018-03-15,-0.002670615271508694,0.0033526434406627153,-0.004137616832054045,-0.0006119178907062669,0.00497671321637342
2018-03-16,0.002697583746736167,-0.0005461125610071102,-0.004837216019408879,0.005563305540401261,0.009178338827067874
2018-03-19,0.004151151949988191,-0.0031281382075207705,-0.0015803525519771013,0.008439606267281732,0.011319740008577182
2018-03-20,0.015183752771995485,-0.019183692205730317,-0.010422810561968806,0.019021280178759013,-0.00024105430205950814
2018-03-21,-0.008906521584649444,0.0020833990401165443,0.006429327124863979,-0.006637735278507291,-0.006894793815468964
2018-03-22,-0.01618045270853843,0.01041476371299277,0.008633320678665929,-0.010677677481128047,0.012695668588545268
2018-03-23,-0.004743951449437893,0.005432486258283305,0.0027107922837399587,-0.0026251832893952227,0.0068161164059886824
2018-03-26,0.019788867731844087,-0.017514436007123234,-0.0020158935721616977,0.024522914686036804,-0.010590629541422189
2018-03-27,-0.02519571271125871,0.022714026782979714,0.0018487112818340971,-0.016307792712023914,0.03860480131352809
2018-03-28,-0.011023098968366233,0.009981044316147153,-0.004996457852670005,-0.011845221588567172,0.020879703530264
2018-03-29,0.01538739099733923,-0.01413842263790515,-0.0006436182238711945,0.013858773636167842,-0.01641691664746934
2018-04-02,-0.011868843858410433,0.002622555355656326,-0.01154755410157331,-0.005485544694663291,0.01651790035396183
2018-04-03,-0.0059594969812130395,0.003942460877766897,0.0042694302269100665,-0.004306027288189709,-0.003757875253211815
2018-04-04,0.0026481225789003835,-7.563546637718091e-05,0.0006867374540461164,0.0015723060698835355,-0.008008404366478632
2018-04-05,-0.006067970723628601,0.007121580525834745,0.0009749521897168267,-0.0021908230678733837,-0.0013011088086184374
2018-04-06,-0.009215651194088383,0.010177432791669567,0.0021514127389211588,-0.0058377740100931386,0.011999975154705508
2018-04-09,0.004375084008380695,-0.007650382270843636,0.00012772296459555082,0.004444483915386294,-0.001618889723809809
2018-04-10,0.005649706349661443,-0.011351322585663291,0.0012878239624388443,0.0036070151540200726,-0.019538417852611054
2018-04-11,-4.073800994512829e-05,0.0025203348997011365,-0.0018824846773722115,-0.0012733044555271866,-0.0006660299576742969
2018-04-12,0.021763594432968623,-0.015734762351780944,-0.004581783040808806,0.02257781504622032,-0.008870916626648418
2018-04-13,-0.0154261600600108,0.01247499843456961,0.0030265489933824514,-0.011334092398791747,0.007338211480174718
2018-04-16,0.007185589418504345,-0.007934417143910761,-0.006449153859996332,0.010255707619416488,0.007554326933929973
2018-04-17,0.021992334309805454,-0.02369047378477496,-0.010093020265805904,0.020106876071178063,-0.014867918769702762
2018-04-18,0.0023041241608237964,-0.007778621411096715,-0.0047733805296342555,0.006871096136561247,-0.004627216067420972
2018-04-19,-0.0009865549805852898,-0.0013208953043722608,0.0008600086641934162,0.006741237838142407,0.0031270851830505634
2018-04-20,0.0030947931066464644,-0.0021564500528546415,-0.005728407336561322,0.005108945904024938,0.006348392193944565
2018-04-23,-0.005108050661120515,0.005314893881758816,-0.0015245257533850144,-1.0893649507217641e-05,0.009726671978091442
2018-04-24,-0.005554006063163707,0.00891402301493448,0.013773845276235878,-0.004054627474858612,0.014798688847543255
2018-04-25,-0.0005556547087609094,0.0049887257221429395,-0.0022969849891816656,-0.0002860357034611986,0.0010755987960368455
2018-04-26,0.009089623085631082,-0.020503437699805317,-0.010205055053543174,0.0139151151032534,-0.01864291884637719
2018-04-27,0.006497810657888315,-0.006022208646683486,0.00033102174281763827,0.007778680483882359,-0.004777174740878918
2018-04-30,0.0010057388257585526,0.0018078683047099055,-0.003215547774704873,-0.0011653228601814685,0.004497756052537367
2018-05-01,0.008355667615981823,-0.017789849418361224,0.006514460558352311,0.009717682784880007,-0.02314728769804663
2018-05-02,0.0014573178541031516,-0.0014105135497511061,-0.004303890693154087,0.005581217762544833,-0.004155060310856934
2018-05-03,0.011337954441689491,-0.014668737510532878,-0.004078580184214713,0.00993859426191318,-0.0014488887148146595
2018-05-04,-0.006674963418915632,0.005586447161826496,0.005886817218766488,-0.006360886454565295,-0.0058607476815598965
2018-05-07,-0.002378284688751336,-0.001777207068344066,0.00535149842099848,0.002784373974552799,-0.017108564201594418
2018-05-08,0.006709306674176994,-0.00990228680011757,-0.01015174433056272,0.012154056349378451,-0.004991606606643514
2018-05-09,-0.0010802744099529908,-0.0058465547175166705,-0.003838600477504747,0.007632440641930984,-0.010020533770791717
2018-05-10,-0.00778592127002572,0.002924469040740436,0.001029023567120823,-0.00597794267142948,-0.0033874819094803083
2018-05-11,-0.0035923857495996836,0.002779543465059482,-0.0049599993347103225,0.003293693657300468,0.010557693702298646
2018-05-14,-0.0059031308290640756,0.00042514699454672725,0.0019122105514463189,-0.0009948411681127616,-0.00036573452477955607
2018-05-15,-0.004069435494161713,0.004460700700923123,-4.294718220099886e-06,0.0012669645748106338,0.007467675494788487
2018-05-16,0.0009749972882792599,0.0008268881565461246,-3.2296464276519374e-05,0.0006257364306489904,-0.0031156243207380767
2018-05-17,-0.005373836211481966,0.006251843041104726,-0.003985461510992058,-0.0038296877088119068,0.006018493912659074
2018-05-18,0.004671032275402947,-0.0027473739885509087,-0.01130120724144495,0.005291858674029415,0.003615661701753455
2018-05-21,0.0020292971369377834,-0.001283977219298205,0.001966380154445394,0.0024314019348449702,0.002421056710737621
2018-05-22,0.003909557221424545,-0.0029444365820830917,-1.3761594516372919e-05,0.0033095539629239817,0.0007118742976873322
2018-05-23,-0.002295959166423631,-0.003212270455085639,-0.0008536157808408497,0.00011024049106704396,-0.007714343240374707
2018-05-24,-0.00034629771492870757,-0.0021918792747208054,-0.0028409569438619334,0.0016995128946759284,-0.00036366652936604005
2018-05-25,-0.005136005176394064,0.0025194311056097214,0.006600914596827051,-0.0034751681370393207,-0.0023447413989854636
2018-05-29,-0.004326861173056083,-0.0011947212502003892,0.005288049711075937,-0.0025614994194677054,-0.0030907240949626788
2018-05-30,0.0044845543955056525,-0.0012030807684715438,-0.002570188826127952,0.0030572107525785874,0.00030535279494404467
2018-05-31,-0.0013951513883504888,-0.0024205707564819347,-0.0016342164284825142,0.005286499054855924,-0.006013390420217332
2018-06-01,0.007961321486723434,-0.009882067426136263,0.0005382409022147202,0.010467550229696016,-0.011541620019112199
2018-06-04,0.007896765253377114,-0.006093856513494329,-0.000809532173980736,0.003125333641337891,-0.002457857136334636
2018-06-05,0.0075384693358056445,-0.007951623273954218,-0.0031289535022418595,0.008015202166646295,-0.005162664742409942
2018-06-06,-0.003465023327884436,0.008329136092664072,0.005342657176563648,-0.0011270863609878085,-0.006714325383319432
2018-06-07,-0.014427285716943584,0.015353074063213507,-7.401270152540855e-05,-0.016544177801863416,0.016853986143925855
2018-06-08,-0.005382761942552392,0.005049766019225685,-0.006604489974688698,-0.002979936762272528,0.007269076232786649
2018-06-11,-0.005386050508961473,0.003696282560910922,-3.811433805239587e-05,-0.00024076446395499993,-0.002684065792339681
2018-06-12,0.0005303308752518656,-0.0024399470028178055,0.0010067452439486077,0.0016314035335046528,-0.004348807395539051
2018-06-13,-0.0023116115781428538,-0.0005637862263961216,0.0005645151257164954,0.0008080180005495515,-0.0010258747576248261
2018-06-14,-0.002019728897735232,-0.005021457936173232,0.00032973584084332406,0.008509947439630523,-0.015032677264816208
2018-06-15,-0.012519656880510873,0.008221568613427953,0.0029305083227809964,-0.009229067962794607,0.0065496075502656965
2018-06-18,0.0121779084061922,-0.009661140286398036,-0.009261582494817183,0.015072269275852012,-0.0046318305291257935
2018-06-19,-0.008438606589158518,0.0025845378160075233,0.0033958563627045427,-0.007967944026692039,0.006313809532434782
2018-06-20,-0.00010191910502304344,-0.004093136012049552,0.0002517733975444286,0.002569759586650627,-0.010735677984885925
2018-06-21,-0.005505900966121232,0.0017911394670945225,-0.0021541022877941043,-0.002388233360523674,0.012007545469312594
2018-06-22,-0.009167672113951657,0.011929694557794069,0.00315200165409845,-0.010975234825463281,0.013582269330200413
2018-06-25,-0.015758071521902135,0.012521418796714453,0.006580122429244465,-0.008014883784532908,0.019803116682661777
2018-06-26,0.0070340248546007095,-0.005129657227332675,-0.004194102078269321,0.010031968533426028,-0.003772713655417154
2018-06-27,-0.009552146106374669,0.006717189412112278,0.0037683698599198087,-0.0029931759720177448,0.01130921990286261
2018-06-28,0.0016360627623663929,-0.005275326106473056,0.0020544214057219064,0.006786502606741855,-0.010951062832349081
2018-06-29,0.004551138168128699,-0.002703430406146809,-0.0019558018889379034,0.0017299966462833672,-0.0017051283207645505
2018-07-02,0.006067496429082121,-0.00675819256839452,-0.00073315170785172,0.005504549968655816,-0.006671292639246611
2018-07-03,-0.002915034810891063,0.004397412980570202,-0.003535161317315267,-0.00526418266890141,0.01654649296059144
2018-07-05,0.003377478677323501,-0.0021172814290118455,-0.00035713659812366787,-0.0007832126190721392,-0.009114889623667074
2018-07-06,0.003069354461611576,-0.002569131846880848,0.0008861997205914292,0.0029222724433119185,-0.00722889485207477
2018-07-09,0.0025461481739677003,-0.0044014216249196655,-0.005499419279673515,0.0028140018596958544,-0.006682893930030433
2018-07-10,-0.0023547999771062443,0.001394277175233642,0.0031495527385222363,-0.0018076703098369711,0.0012025403923873745
2018-07-11,0.002699137002680542,-0.004623446733349025,-0.0018370937826400983,0.00968015218224318,0.00327739950107089
2018-07-12,0.009360170201179036,-0.015283603600191183,-0.007655437609076595,0.010129902489881524,-0.002177263806666309
2018-07-13,-0.002846299204420823,-0.0004219073252313464,-0.004899746597173014,0.007010121433468944,0.004129687369733412
2018-07-16,-0.008231283551681914,0.001120643464805145,0.006511773094706061,-0.003068677701895588,-0.002257565218906363
2018-07-17,-0.00017284772699265039,0.004035955506598907,0.0014724655376280723,0.0020392697792422964,-0.001665625622182712
2018-07-18,0.005757301684815119,-0.004964244115088799,-0.005109676595440826,0.005535905587870272,0.0018600913847528918
2018-07-19,0.0016472592069959845,0.0030787228120547744,0.0026383384436798885,0.0013044384157495509,0.004338072799909512
2018-07-20,-0.0019489031754446537,-0.0032051674294367467,-0.007504417335536459,0.002141257104043264,0.006252367066613562
2018-07-23,0.0003223625868409234,-0.005467737597109003,-0.003595322789167965,0.0027678958655801924,-0.006838883964298046
2018-07-24,-0.0006596308067049975,0.0037421452460114756,0.0030556003502029932,0.0020407002839042867,0.004590337138379167
2018-07-25,0.006102772039282658,-0.0006564769932500408,-0.005073200037961266,0.005818572157443245,-0.007532680828221221
2018-07-26,-0.016775724400536797,0.005337789807140456,0.007433060403040665,-0.008779471445073642,-0.00046359544625546815
2018-07-27,-0.009062764267665158,0.011132055559132242,-0.0005390283619583127,-0.0054208640676056165,0.007748569711442079
2018-07-30,-0.01786446641000087,0.022010741722831566,0.015831648024535003,-0.015454154984103474,0.0061384852049904595
2018-07-31,-0.0016174521972736101,0.001158181969986803,-0.003362229148872494,0.00015814369149290929,0.004422959706830093
2018-08-01,0.007068062142888339,-0.01036382266129508,0.0026916479605181955,0.008626546129025314,-0.0053748603134647745
2018-08-02,0.0065574613492765076,-0.0076406018529606035,0.005066578860244185,0.004100432646962899,-0.011681124201384546
2018-08-03,-0.003926860683229071,0.003724903726779108,0.004987779881471479,-0.0030959163705664957,-0.00021551902091104021
2018-08-06,0.003861505672779559,-0.002899618998254386,-0.00362182662660848,0.003789079162843381,-0.0018460164001186021
2018-08-07,0.0017293835325461757,-0.0007264599545028982,0.004654401544598152,0.0011807139045469624,-0.008553674698920127
2018-08-08,0.003245334524378127,-0.008005941159112157,-0.0010689412537535047,0.00507762347894165,0.0009488789180291479
2018-08-09,0.004489777931939791,-0.0018018453123156497,0.00011663753220938784,0.0040150915651238845,0.0007679965648576658
2018-08-10,-0.0016795961680047527,-0.0011557693016797438,-0.0019242259667076045,0.0023975972492537496,0.006889181726527468
2018-08-13,0.002811934897514831,-0.002449883824480061,0.00090514234878321,0.002421996836388072,0.0009267790690410363
2018-08-14,0.0042147304420826785,-0.008557073447148242,-0.004962525098018603,0.0060091328585179325,0.0004605009251637711
2018-08-15,-0.006610799303644875,0.008650390230090852,0.004768017962299363,-0.0034097362279178474,0.013107854363785155
2018-08-16,-0.009339743741029463,0.0034946105744833476,0.005772762623142514,-0.0019106800277483224,0.012266059142310765
2018-08-17,0.0048742828099333,-0.0024323393268976235,-0.006448466384244034,0.011810509677317175,0.0161137164514766
2018-08-20,0.001422869277230083,-0.00443750104244976,-0.005508512656527427,0.008417054149460462,0.003721944847781289
2018-08-21,-0.004360048038923426,-0.0025842935632545924,0.0033464181929122546,-0.007580478289568258,-0.012714100313070227
2018-08-22,0.006374353822078384,-0.010009889748774377,-0.002791782656254115,0.006717887366141819,-0.005838323668364943
2018-08-23,0.005352252052480004,-0.007787660265819823,-0.0037930901615044034,0.007851729104121626,0.0008165816414595138
2018-08-24,0.006956228465163734,-0.006632988351106763,-0.0007076772179843913,0.005487228468279601,-0.009682104450512301
2018-08-27,0.00019378066519767402,-0.004934273500535084,-0.0045515336621621445,-0.001904503264486975,-0.0046679592214835045
2018-08-28,-0.002697036102885657,-0.006225307538233341,-0.0029219198691638358,0.0022588570826968255,-0.0009118719790129371
2018-08-29,0.00604410384319922,-0.007074093941395741,-0.0025615745176414133,0.007876435359154933,-0.0026732752396957014
2018-08-30,0.0047653269379064785,0.0028475844626918707,0.000538779136926681,0.006324892669712443,0.004950527310035562
2018-08-31,0.0012863007927780485,-0.00590656698367171,0.001222856680398095,0.0032044498802253347,0.0007345164826816899
2018-09-04,0.003727769878763818,-0.009332229857797969,-0.006107538437488733,0.007548421242295326,0.0052739357393444515
2018-09-05,-0.010685137862832338,0.01660065557511804,0.008215968202782063,-0.0026561604266608987,0.015065624004237126
